School,Author,Title,Dynasty,Content,School_e,Author_e,Title_e,Content_e
山水田园,王维,观猎,唐,风劲角弓鸣，将军猎渭城。草枯鹰眼疾，雪尽马蹄轻。忽过新丰市，还归细柳营。回看射雕处，千里暮云平。,Landscape and pastoral,Wang Wei,hunting,"The wind is strong and the horns are bowing, and the general hunts Weicheng. The grass is dry and the eagle's eyes are sick, and the snow is as light as the horse's hoof. Suddenly passed Xinfeng City, returned to Xiliuying. Looking back at the place where the eagle is shot, the clouds are flat for thousands of miles."
山水田园,王维,达奚侍郎夫人寇氏挽词二首 其一,唐,束带将朝日，鸣环映牖辰。能令谏明主，相劝识贤人。遗挂空留壁，回文日覆尘。金蚕将画柳，何处更知春？,Landscape and pastoral,Wang Wei,"Kou's Elegy Poetry, Daxi's Wife","The belt will make the morning sun, and the ringing ring will reflect the Chen. It can make people remonstrate with the Lord and persuade wise men. The leftovers hang empty and stay on the wall, and the palindrome is covered with dust day by day. Golden silkworms will paint willows, where can we know spring better?"
山水田园,王维,达奚侍郎夫人寇氏挽词二首 其二,唐,女史悲彤管，夫人罢锦轩。卜茔占二室，行哭度千门。秋日光能淡，寒川波自翻。一朝成万古，松柏暗平原。,Landscape and pastoral,Wang Wei,Daxi Shilang's Wife Kou's Elegy Poetry,"The female history is sad, and the wife stops Jinxuan. The tomb occupies two rooms, and weeps through thousands of doors. In autumn, the sunlight is weak, and the cold river wave turns itself over. Once a dynasty has become an eternity, pines and cypresses darken the plain."
山水田园,王维,过始皇墓,唐,古墓成苍岭，幽宫象紫台。星辰七曜隔，河汉九泉开。有海人宁渡，无春雁不回。更闻松韵切，疑是大夫哀。,Landscape and pastoral,Wang Wei,Over the tomb of the first emperor,"The ancient tomb is like Cangling, and the secluded palace is like Zitai. The stars are seven days apart, and the Milky Way's nine springs open. There are people from the sea who would rather cross, but the geese will not return without spring. I even heard the pine rhyme, and I suspected that it was the doctor's mourning."
山水田园,王维,过香积寺,唐,不知香积寺，数里入云峰。古木无人径，深山何处钟。泉声咽危石，日色冷青松。薄暮空潭曲，安禅制毒龙。,Landscape and pastoral,Wang Wei,Xiangji Temple,"don't know Xiangji Temple, and I go to Yunfeng for several miles. There is no one in the ancient woods, where is the bell in the deep mountains. The sound of springs swallows dangerous stones, and the sun is cold and green. In the twilight, the air and the pool are singing, and An Chan controls the poisonous dragon."
山水田园,王维,过乘如禅师萧居士嵩丘兰若,唐,无着天亲弟与兄，嵩丘兰若一峰晴。食随鸣磬巢乌下，行踏空林落叶声。迸水定侵香案湿，雨花应共石床平。深洞长松何所有，俨然天竺古先生。,Landscape and pastoral,Wang Wei,Guo Chengru Chan Master Xiao Jushi Songqiu Lanruo,"There are no brothers and sisters in the sky, and Songqiu and Lanruo have a clear peak. The food follows the sound of the chime and the crows under the nest, and the sound of falling leaves in the empty forest. Splashing water will infiltrate the incense table and make it wet, and the rain flowers should be flat on the stone bed. There are so many long pine trees in the deep cave, just like Mr. Tianzhu Gu."
山水田园,王维,过崔驸马山池,唐,画楼吹笛妓，金椀酒家胡。锦石称贞女，青松学大夫。脱貂贳桂醑，射雁与山厨。闻道高阳会，愚公谷正愚。,Landscape and pastoral,Wang Wei,Pass Cui Consort Shanchi,"The painting building plays the flute prostitute, and the golden bowl restaurant Hu. Jinshi is called a virgin, and Qingsong learns from a doctor. Take off the mink and cinnamon wine, shoot the wild goose and the mountain cook. It is said that Gaoyang will meet, and Yugong Gu is just stupid."
山水田园,王维,过感化寺昙兴上人山院,唐,暮持筇竹杖，相待虎溪头。催客闻山响，归房逐水流。野花丛发好，谷鸟一声幽。夜坐空林寂，松风直似秋。,Landscape and pastoral,Wang Wei,Guogan Temple Tanxing Venerable Mountain Courtyard,"In the evening, I hold a bamboo stick and wait for Huxitou. Remind the guests to hear the sound of the mountain, and return to the house to chase the water. The wildflowers are blooming, and the valley birds are quiet. Sitting in the empty forest at night, the wind in the pines is like autumn."
山水田园,王维,过福禅师兰若,唐,岩壑转微径，云林隐法堂。羽人飞奏乐，天女跪焚香。竹外峰偏曙，藤阴水更凉。欲知禅坐久，行路长春芳。,Landscape and pastoral,Wang Wei,Lan Ruo,"Rocks and valleys turn to micro-paths, Yunlin Yinfa Hall. Feathermen fly to play music, and celestial maidens kneel and burn incense. The peak outside the bamboo is twilight, and the water in the shade of the rattan is even cooler. If you want to know how to sit in meditation for a long time, you will travel in Changchun Fang."
山水田园,王维,初出济州别城中故人,唐,微官易得罪，谪去济川阴。执政方持法，明君照此心。闾阎河润上，井邑海云深。纵有归来日，各愁年鬓侵。,Landscape and pastoral,Wang Wei,The old man who left Jeju for the first time,"Small officials are easy to offend, so they are relegated to Jichuanyin. The ruling party adheres to the law, and the wise king follows this heart. The Luyan River runs upwards, and the Jingyi Sea and Clouds are deep. Even if there is a return day, everyone will worry about the invasion of the year."
山水田园,王维,听宫莺,唐,春树绕宫墙，宫莺啭曙光。忽惊啼暂断，移处弄还长。隐叶栖承露，攀花出未央。游人未应返，为此始思乡。,Landscape and pastoral,Wang Wei,Listen to the warbler,"Spring trees surround the palace wall, and palace warblers sing at dawn. Suddenly the cry of shock is temporarily interrupted, and it will take a long time to move. The hidden leaves perch and bear the dew, and the climbing flowers are not young. Tourists should not return, so they began to homesick."
山水田园,王维,使至塞上,唐,单车欲问边，属国过居延。征蓬出汉塞，归雁入胡天。大漠孤烟直，长河落日圆。萧关逢候吏，都护在燕然。,Landscape and pastoral,Wang Wei,make to plug,"If you want to ask about the side of the bicycle, it belongs to the country to pass Juyan. Zhengpeng left Hansai, and returned geese into Hutian. The lonely smoke in the desert is straight, and the sun is setting in the long river. Every time Xiao Guan waits for officials, they all protect Yanran."
山水田园,王维,和太常韦主簿五郎温汤寓目之作,唐,汉主离宫接露台，秦川一半夕阳开。青山尽是朱旗绕，碧涧翻从玉殿来。新丰树里行人度，小苑城边猎骑回。闻道甘泉能献赋，悬知独有子云才。,Landscape and pastoral,Wang Wei,He Taichang Wei's Master Book Wulang Wentang's Works,"The emperor of the Han Dynasty connected to the terrace from the palace, and half of the Qinchuan sun opened. The green hills are surrounded by red flags, and the green streams come from the jade hall. Pedestrians spend time in Xinfengshu, hunting and riding back from Xiaoyuan City. I heard that Ganquan can offer Fu, and I know that Ziyun is the only one."
山水田园,王维,和尹谏议史馆山池,唐,云馆接天居，霓裳侍玉除。春池百子外，芳树万年馀。洞有仙人箓，山藏太史书。君恩深汉帝，且莫上空虚。,Landscape and pastoral,Wang Wei,He Yin advises Shi Guanshan Pond,"The cloud hall is connected to the heavenly residence, and the neon clothes serve the jade. Outside the hundred sons in the spring pool, there are more than ten thousand years of fragrant trees. There are fairy books in the cave and Taishi books in the mountains. The emperor's kindness is deep to the Emperor of Han, and there is no emptiness."
山水田园,王维,和贾舍人早朝大明宫之作,唐,绛帻鸡人送晓筹，尚衣方进翠云裘。九天阊阖开宫殿，万国衣冠拜冕旒。日色才临仙掌动，香烟欲傍衮龙浮。朝罢须裁五色诏，佩声归向凤池头。,Landscape and pastoral,Wang Wei,He and Jia Sheren's Works in the Daming Palace in the Early Dynasty,"The crimson rooster sent Xiaoqiu, and Shangyi Fang entered Cuiyunqiu. Nine days are closed and the palace is opened, and the clothes and crowns of all nations worship the crown. The sun is only coming to the fairy palm, and the cigarette wants to be next to the dragon and the dragon. After the court strikes, the five-color imperial edict must be cut, and the sound of Peisheng will return to Fengchitou."
山水田园,王维,奉和圣制从蓬莱向兴庆阁道中留春雨中春望之作应制,唐,渭水自萦秦塞曲，黄山旧绕汉宫斜。銮舆迥出千门柳，阁道回看上苑花。云里帝城双凤阙，雨中春树万人家。为乘阳气行时令，不是宸游玩物华。,Landscape and pastoral,Wang Wei,"Fenghe Shengzhi, from Penglai to Xingqing Pavilion Road, stays in the spring rain and looks forward to the work.","The Wei River lingers on Qin Saiqu, and the old Huangshan slopes around the Han Palace. Luanyu went out of Qianmen willows, and looked back at Shangyuan flowers on the pavilion road. The Shuangfeng Temple in the imperial city of Yunli, where thousands of families live in spring in the rain. To take advantage of the yang qi and act the seasons, not to play with the flowers."
山水田园,王维,奉和圣制赐史供奉曲江宴应制,唐,侍从有邹枚，琼筵就水开。言陪柏梁宴，新下建章来。对酒山河满，移舟草树回。天文同丽日，驻景惜行杯。,Landscape and pastoral,Wang Wei,Enshrine the Qujiang Banquet System,"With Zou Mei as an attendant, the Qiong Yan was boiled. Yan accompanied Bai Liang to the banquet, and made a new chapter. The mountains and rivers of wine are full, and the boats and trees are moved back. The astronomy is the same as the beautiful sun, and I cherish the cup in the scene."
山水田园,王维,奉和杨驸马六郎秋夜即事,唐,高楼月似霜，秋夜郁金堂。对坐弹卢女，同看舞凤凰。少儿多送酒，小玉更焚香。结束平阳骑，明朝入建章。,Landscape and pastoral,Wang Wei,Fenghe Yang Consort Liulang Autumn Night Immediately,"The tall buildings are like frost and the moon is like frost, and the Yujin Hall in autumn night. Sit and play Lu's daughter opposite each other, and watch the Phoenix dance together. Children give more wine, and Xiaoyu burns more incense. Pingyang Qi ended, and the Ming Dynasty entered Jianzhang."
山水田园,王维,终南山,唐,太乙近天都，连山接海隅。白云回望合，青霭入看无。分野中峰变，阴晴众壑殊。欲投人处宿，隔水问樵夫。,Landscape and pastoral,Wang Wei,Zhongnan Mountain,"Taiyi is close to the capital of heaven, and the mountains meet the corner of the sea. The white clouds look back and close, and the green mist enters and sees nothing. The peaks in the dividing field change, and the cloudy and sunny are different. If you want to sleep with someone, ask the woodcutter across the water."
山水田园,王维,苑舍人能书梵字兼达梵音皆曲尽其妙戏为之赠,唐,名儒待诏满公车，才子为郎典石渠。莲花法藏心悬悟，贝叶经文手自书。楚词共许胜扬马，梵字何人辨鲁鱼。故旧相望在三事，愿君莫厌承明庐。,Landscape and pastoral,Wang Wei,"Yuan Sheren is able to write Sanskrit characters and master Sanskrit sounds, all of which are performed to the best of his ability.","Famous Confucianism waits for the full bus, and the talented man is Lang Dian Shiqu. The lotus flower method hides the heart and suspends enlightenment, and the Bayeux scriptures are written by hand. A total of Xu Sheng Yangma in Chu Ci, who can distinguish Lu Yu from Sanskrit. Therefore, there are three things to see each other from the past, and I hope you will not be tired of Cheng Minglu."
