School,Author,Title,Dynasty,Content,School_e,Author_e,Title_e,Content_e
山水田园,孟浩然,夕次蔡阳馆,唐,日暮马行疾，城荒人住稀。听歌知近楚，投馆忽如归。鲁堰田畴广，章陵气色微。明朝拜嘉庆，须著老莱衣。,Landscape and pastoral,Meng Haoran,Yuji Caiyang Pavilion,"At dusk, horses travel sick, and the city is deserted, and people live sparsely. Listening to the song, you know how close you are to Chu. Luyan's fields are vast, and Zhang Ling's complexion is weak. To worship Jiaqing in the Ming Dynasty, one must wear old Lai clothes."
山水田园,孟浩然,广陵别薛八,唐,士有不得志，栖栖吴楚间。广陵相遇罢，彭蠡泛舟还。樯出江中树，波连海上山。风帆明日远，何处更追攀。,Landscape and pastoral,Meng Haoran,Guangling Bie Xueba,"Scholars have no ambitions, and they live in Wu and Chu. When we met in Guangling, Peng Li returned by boat. The masts come out of the trees in the river, and the waves connect to the mountains on the sea. The sail is far away tomorrow, where is the pursuit."
山水田园,孟浩然,东陂遇雨率尔贻谢南池,唐,田家春事起，丁壮就东陂。殷殷雷声作，森森雨足垂。海虹晴始见，河柳润初移。予意在耕凿，因君问土宜。,Landscape and pastoral,Meng Haoran,"When it rains in Dongpi, I thank Nanchi","When Tianjiachun happened, Ding Zhuang went to Dongpi. There was thunder and thunder, and the rain was falling heavily. The sea rainbow is clear and the river is moving. I intend to plow and chisel, because the king asked about the land."
山水田园,孟浩然,东京留别诸公,唐,吾道昧所适，驱车还向东。主人开旧馆，留客醉新丰。树绕温泉绿，尘遮晚日红。拂衣从此去，高步蹑华嵩。,Landscape and pastoral,Meng Haoran,Tokyo stay farewell princes,"My way is ignorant, so I drove east. The owner opened the old restaurant, and the guests were drunk with Xinfeng. The trees are green around the hot springs, and the dust covers the red in the evening sun. From then on, Fu Yi went, and Gao Bu followed Hua Song."
山水田园,孟浩然,他乡七夕,唐,他乡逢七夕，旅馆益羁愁。不见穿针妇，空怀故国楼。绪风初减热，新月始临秋。谁忍窥河汉，迢迢问斗牛。,Landscape and pastoral,Meng Haoran,Tanabata,"On the Qixi Festival in a foreign country, the hotel is full of worries. There is no woman who wears a needle, and the old country building is empty. At the beginning of the wind, the heat decreases, and the new moon begins to approach autumn. Who can bear to spy on Tianhe and ask the bullfighting from afar."
山水田园,孟浩然,归至郢中,唐,远游经海峤，返棹归山阿。日夕见乔木，乡关在伐柯。愁随江路尽，喜入郢门多。左右看桑土，依然即匪他。,Landscape and pastoral,Meng Haoran,Return to Yingzhong,"Traveling far away through Haiqiao, returning to the mountains. I see trees in the morning and evening, and the township gate is in the cutting. Sorrow follows the river and the road ends, and there are many joys in Yingmen. Looking at Sangtu left and right, he is still the one who bandits him."
山水田园,孟浩然,永嘉上浦馆逢张八子容,唐,逆旅相逢处，江村日暮时。众山遥对酒，孤屿共题诗。廨宇邻蛟室，人烟接岛夷。乡园万馀里，失路一相悲。,Landscape and pastoral,Meng Haoran,Yongjia Shangpu Pavilion meets Zhang Bazirong,"The place where the reverse journey meets, Jiangcun is at dusk. The mountains face each other with wine, and the isolated island writes poems together. Yuyu is adjacent to Jiaoshi, and the people are connected to the island. There are more than ten thousand miles in the countryside, and it is sad to lose the way."
山水田园,孟浩然,伤岘山云表观主,唐,少小学书剑，秦吴多岁年。归来一登眺，陵谷尚依然。岂意餐霞客，溘随朝露先。因之问闾里，把臂几人全。,Landscape and pastoral,Meng Haoran,Injury Xianshan Cloud Appearance Master,"Less primary school books and swords, Qin and Wu are many years old. When you come back and look up, the mausoleum is still there. Do you want to eat Xiake, and follow the morning dew first. Because of this, I asked Luli, and asked all the people in my arms."
山水田园,孟浩然,同卢明府早秋宴张郎中海亭,唐,侧听弦歌宰，文书游夏徒。故园欣赏竹，为邑幸来苏。华省曾联事，仙舟复与俱。欲知临泛久，荷露渐成珠。,Landscape and pastoral,Meng Haoran,Early autumn banquet with Lu Mingfu Zhang Langzhong Haiting,"Listen to the stringed songs and slaughter, and the documents travel to Xiatu. Appreciating bamboo in my hometown, I am lucky to come to Suzhou. Hua Province once joined forces, and Xianzhou came back together. For a long time, the lotus dew will gradually become pearls."
山水田园,孟浩然,同卢明府饯张郎中除义王府司马海园作,唐,上国山河列，贤王邸第开。故人分职去，潘令宠行来。冠盖趋梁苑，江湘失楚材。豫愁轩骑动，宾客散池台。,Landscape and pastoral,Meng Haoran,"Together with Lu Mingfu, Zhang Lang Zhongchu Yi Wangfu Sima Haiyuan made a gift","In the mountains and rivers of Shangguo, the mansion of the virtuous king opened first. The old man left in a separate position, and Pan Lingchong came. The crown and cover tend to Liangyuan, and Jiangxiang loses Chu materials. Yuchouxuan rides, and the guests disperse on the pool platform."
山水田园,孟浩然,同曹三御史行泛湖归越,唐,秋入诗人意，巴歌和者稀。泛湖同逸旅，吟会是思归。白简徒推荐，沧洲已拂衣。杳冥云外去，谁不羡鸿飞。,Landscape and pastoral,Meng Haoran,Traveling across the lake with Cao San Yushi to return to Vietnam,"Autumn comes to the poet's heart, and the songs and songs are rare. Traveling together across the lake, singing will be thinking about returning. Recommended by Bai Jiantu, Cangzhou has already brushed his clothes. Going away from Yao Mingyun, who doesn't envy Hongfei."
山水田园,孟浩然,寻天台山,唐,吾友太乙子，餐霞卧赤城。欲寻华顶去，不惮恶溪名。歇马凭云宿，扬帆截海行。高高翠微里，遥见石梁横。,Landscape and pastoral,Meng Haoran,Xuntiantai Mountain,"My friend Taiyizi, Fanxia lies in Chicheng. If you want to find Huading, you are not afraid of the name of the stream. Resting the horse and staying in the clouds, sailing to intercept the sea. High in Cuiweili, you can see the stone beams in the distance."
山水田园,孟浩然,寻白鹤岩张子容隐居,唐,白鹤青岩半，幽人有隐居。阶庭空水石，林壑罢樵渔。岁月青松老，风霜苦竹疏。睹兹怀旧业，回策返吾庐。,Landscape and pastoral,Meng Haoran,Looking for Zhang Zirong to live in seclusion in Baiheyan,"White cranes and blue rocks are halfway, and there are secluded people living in seclusion. The steps are empty, the water is stone, and the woods and ravines stop woodcutters and fishing. The years are green and the pine is old, and the wind and frost are bitter and the bamboo is sparse. Seeing that I nostalgia for my old career, I will go back to my house."
山水田园,孟浩然,寻张五回夜园作,唐,闻就庞公隐，移居近洞湖。兴来林是竹，归卧谷名愚。挂席樵风便，开轩琴月孤。岁寒何用赏，霜落故园芜。,Landscape and pastoral,Meng Haoran,Looking for Zhang Wuhui's work in the night garden,"When I heard about it, Pang Gongyin moved to Jindong Lake. Xinglai forest is bamboo, and it is named Yu in the lying valley. It's easy to hang the woodcutter on the mat, and the piano and moon are lonely in the open porch. What's the use of rewarding in the cold of the year, the hometown is full of frost."
山水田园,孟浩然,寻陈逸人故居,唐,人事一朝尽，荒芜三径休。始闻漳浦卧，奄作岱宗游。池水犹含墨，风云已落秋。今宵泉壑里，何处觅藏舟。,Landscape and pastoral,Meng Haoran,Xun Chen Yiren Former Residence,"Once the personnel and affairs are exhausted, there will be three paths of barrenness. At the beginning, I heard that Zhangpu was lying down, and I was dying as Dai Zongyou. The water in the pool still contains ink, and the wind and clouds have fallen into autumn. Where can I find a Tibetan boat in the spring and gully tonight?"
山水田园,孟浩然,寻梅道士,唐,彭泽先生柳，山阴道士鹅。我来从所好，停策汉阴多。重以观鱼乐，因之鼓枻歌。崔徐迹未朽，千载揖清波。,Landscape and pastoral,Meng Haoran,Xunmei Taoist,"Mr. Peng Ze Liu, Shan Yin Shi Goose. I come from what I like, and there are many Hanyin places to stop. Emphasis is placed on the joy of watching fish, and because of it drumming and singing. Cui Xuji is not immortal, and he bowed to Qingbo for thousands of years."
山水田园,孟浩然,岁除夜会乐城张少府宅,唐,畴昔通家好，相知无间然。续明催画烛，守岁接长筵。旧曲梅花唱，新正柏酒传。客行随处乐，不见度年年。,Landscape and pastoral,Meng Haoran,New Year's Eve Festival Lecheng Zhang Shaofu Residence,"In the past, the family was good, and we knew each other seamlessly. Continue to urge to paint candles, and watch the old year to receive the long feast. The old song plum blossoms are sung, and the new Zhengbai wine is passed on. Customers are happy everywhere, and they don't see each other year after year."
山水田园,孟浩然,岁暮归南山,唐,北阙休上书，南山归敝庐。不才明主弃，多病故人疏。白发催年老，青阳逼岁除。永怀愁不寐，松月夜窗虚。,Landscape and pastoral,Meng Haoran,Return to Nanshan at the end of the year,"North Quexiu wrote a letter, and Nanshan belonged to my hut. If you don't know the master and abandon it, you will be sick and sparse. White hair urges old age, Qingyang urges old age. Always worry about insomnia, the pine and moon night window is empty."
山水田园,孟浩然,早春润州送从弟还乡,唐,兄弟游吴国，庭闱恋楚关。已多新岁感，更饯白眉还。归泛西江水，离筵北固山。乡园欲有赠，梅柳著先攀。,Landscape and pastoral,Meng Haoran,"In early spring, Runzhou sent Congdi back to his hometown","The brothers traveled to Wu, and the court fell in love with Chuguan. It feels like a new year, and the white eyebrows are even more beautiful. Return to the water of the Panxi River, and leave the feast to the north of Gushan. If you want a gift in the countryside, plums and willows climb first."
山水田园,孟浩然,早寒江上有怀,唐,木落雁南度，北风江上寒。我家襄水上，遥隔楚云端。乡泪客中尽，孤帆天际看。迷津欲有问，平海夕漫漫。,Landscape and pastoral,Meng Haoran,early cold river has pregnant,"Muluoyan is in the south, and the north wind is cold on the river. My home is on Xiangshui, far away from Chu Yun. The tears in the township are exhausted, and the lonely sails look at the sky. If you want to ask questions, the evening in Pinghai is long."
山水田园,孟浩然,江上寄山阴崔少府国辅,唐,春堤杨柳发，忆与故人期。草木本无意，荣枯自有时。山阴定远近，江上日相思。不及兰亭会，空吟祓禊诗。,Landscape and pastoral,Meng Haoran,Jiang Shangji Shanyin Cui Shaofu Guofu,"The willows grow on the spring embankment, remembering the period with the old man. Plants and trees have no intention at all, they flourish and wither naturally. Shanyin determines the distance, and the river loves each other day by day. It is not as good as the Lanting Club, and it is empty to chant poems about exorcism."
山水田园,孟浩然,自洛之越,唐,皇皇三十载，书剑两无成。山水寻吴越，风尘厌洛京。扁舟泛湖海，长揖谢公卿。且乐杯中物，谁论世上名。,Landscape and pastoral,Meng Haoran,Luo Zhiyue,"Thirty years of emperors, nothing can be done with books and swords. Mountains and rivers look for Wuyue, and wind and dust hate Luojing. The flat boat floats across the lake and sea, bowing to Xie Gongqing. Let's enjoy the things in the cup, who will talk about the world's name."
